Gas,NFR/CRF Group,Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nitrogen oxides (NOx expressed as NO2),3Da2a,Sheep - Ram,Spreading,kilotonne,0.000383233,0.00038524,0.000391173,0.00039239,0.000381239,0.000384187,0.000376935,0.000386644,0.000412237,0.000444944,0.000373587,0.000337053,0.000323082,0.000320342,0.000322283,0.000324771,0.000325901,0.000309874,0.000296733,0.000285226,0.000273322,0.000288899,0.000299825,0.000322846,0.000318214,0.000312145,0.000310513,0.000317594,0.000310269,0.000319995,0.000306371,0.000309823,0.000302476
Nitrogen oxides (NOx expressed as NO2),3Da2a,Pig - Sow,Spreading,kilotonne,0.0988719,0.099156138,0.095953569,0.095713941,0.092379239,0.085557442,0.082820205,0.085058299,0.081735581,0.070201452,0.060980852,0.058446407,0.052486059,0.046471525,0.044384409,0.038562238,0.03697146,0.036187601,0.032602384,0.035197942,0.032203703,0.032416822,0.032085421,0.032354845,0.031432157,0.031647219,0.032277393,0.032511922,0.031736778,0.031941665,0.030812573,0.031407179,0.027480099
Nitrogen oxides (NOx expressed as NO2),3Da2a,Poultry - Turkeys,Spreading,kilotonne,0.175926664,0.182488555,0.165701796,0.169512874,0.182347256,0.190857159,0.23509608,0.186618161,0.214991734,0.197561792,0.148240034,0.140705419,0.115060381,0.101215935,0.104466889,0.097685963,0.085615591,0.054594567,0.078094884,0.062993526,0.052638067,0.052705315,0.049973652,0.052696422,0.0483226,0.051960644,0.049199143,0.051082646,0.053300947,0.050029104,0.045717261,0.046994754,0.048918508
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Beef females for slaughter,Spreading,kilotonne,0.326467877,0.330584883,0.332759856,0.309756967,0.320152092,0.318355297,0.329035258,0.324061815,0.324458379,0.325360475,0.322841003,0.295422284,0.286181387,0.30109227,0.307234773,0.296886359,0.296256007,0.301802131,0.28890323,0.278790915,0.2717637,0.253865936,0.252434884,0.253171741,0.25641738,0.257154161,0.258543179,0.252483868,0.250779588,0.254800833,0.251971236,0.256383965,0.257194146
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Bulls for breeding,Spreading,kilotonne,0.032170445,0.032567499,0.03294364,0.033321708,0.033867846,0.035002426,0.037025394,0.03575413,0.034671999,0.035069301,0.03410403,0.034964467,0.033708709,0.03417321,0.035065512,0.037585857,0.037061438,0.037239425,0.03784778,0.037577823,0.038314571,0.037538536,0.036722774,0.036093612,0.036001776,0.035359008,0.035056432,0.036440906,0.035520794,0.033759493,0.033993206,0.033464829,0.033469002
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Cereal fed bull,Spreading,kilotonne,0.135192392,0.14455881,0.144494003,0.143570997,0.150718963,0.171775835,0.221029907,0.160262565,0.143359912,0.145548034,0.143487954,0.190638212,0.180094994,0.197190889,0.209701485,0.226179019,0.170335015,0.165452714,0.149542071,0.159034444,0.186717454,0.162970485,0.157725464,0.166719407,0.138667176,0.116917502,0.125372243,0.110839614,0.10732094,0.102134451,0.099713234,0.094130784,0.097450206
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Cows,Spreading,kilotonne,0.366369957,0.382424394,0.395490445,0.411327254,0.42211229,0.432551886,0.447741974,0.449047291,0.469653011,0.461802388,0.446522797,0.41916509,0.410368541,0.419884205,0.428817856,0.446261976,0.433232555,0.43344251,0.418950861,0.410882887,0.421679194,0.422803718,0.418987099,0.401596412,0.393478224,0.39632631,0.395612284,0.402245873,0.392045789,0.37055961,0.366518897,0.363655868,0.356649071
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Dairy Calves Female,Spreading,kilotonne,0.041574472,0.040530881,0.040074424,0.039995108,0.04053816,0.039077156,0.039776188,0.037778732,0.037415611,0.037711608,0.036300325,0.035007512,0.035240337,0.034946947,0.034238779,0.034514188,0.033779953,0.034586713,0.034239633,0.036958863,0.03819765,0.039189853,0.039054693,0.039356953,0.04136686,0.042330514,0.04173984,0.037831933,0.036871429,0.037793205,0.038813204,0.040781023,0.04175069
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Dairy Replacements Female,Spreading,kilotonne,0.05411104,0.053196191,0.056192074,0.056254724,0.057165496,0.063480733,0.067136709,0.068335348,0.066022101,0.067000087,0.062255383,0.058236772,0.052549063,0.054662371,0.057231091,0.041801688,0.040483826,0.039685556,0.038891582,0.039499122,0.041329033,0.041730331,0.042113978,0.042708247,0.044426927,0.043149818,0.044721849,0.044655995,0.042054606,0.043407567,0.043132843,0.045128855,0.046667247
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Dairy In Calf Heifers,Spreading,kilotonne,0.060876963,0.061501439,0.064515066,0.067374151,0.065662011,0.067771832,0.074597811,0.073671214,0.069814785,0.068495387,0.067053335,0.063979611,0.060398224,0.057273614,0.060180461,0.083272682,0.084621073,0.08145502,0.077300032,0.07750484,0.079452091,0.080893278,0.078541343,0.077651319,0.081132993,0.076433375,0.072684851,0.072783749,0.068567727,0.067035198,0.063836681,0.06082445,0.059548098
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Heifers for breeding,Spreading,kilotonne,0.082110384,0.074011832,0.07931295,0.088886142,0.087296476,0.083723959,0.090814476,0.101006998,0.092875917,0.08930198,0.084199628,0.088497943,0.098777873,0.097418282,0.096851021,0.112489611,0.112859708,0.11463962,0.112319156,0.116084606,0.121136128,0.12098043,0.116877453,0.110376498,0.109899471,0.109420797,0.108415485,0.099377681,0.099868218,0.10841974,0.107492523,0.106587712,0.106969187
Nitrogen oxides (NOx expressed as NO2),3Da2a,Other cattle - Steers,Spreading,kilotonne,0.375635721,0.344714966,0.344465182,0.343899063,0.345178309,0.333649576,0.325357485,0.334684873,0.337423206,0.325161318,0.338803384,0.305471568,0.309764902,0.321194508,0.321047122,0.342552666,0.349514187,0.345738511,0.333412608,0.338297069,0.329906686,0.32154995,0.32203801,0.311929651,0.328851398,0.342142959,0.33843294,0.334535197,0.322481638,0.320769366,0.311261271,0.316642996,0.315682677
Nitrogen oxides (NOx expressed as NO2),3Da2a,Agricultural Horses,Spreading,kilotonne,0.015509285,0.016077744,0.016563742,0.019119219,0.019954912,0.020963036,0.021898136,0.021564979,0.021414976,0.01952115,0.022003758,0.022141825,0.023564533,0.023031668,0.025318759,0.026519796,0.02975127,0.029435096,0.028397822,0.028900775,0.023903722,0.02402737,0.024183922,0.022520899,0.023270222,0.021682341,0.020562018,0.01982489,0.019176056,0.019280911,0.018125669,0.017756262,0.016860203
Nitrogen oxides (NOx expressed as NO2),3Da2a,Deer,Spreading,kilotonne,0.001772147,0.001772147,0.001969613,0.001969613,0.001382065,0.001382065,0.001287231,0.001360042,0.001144528,0.001348356,0.001348356,0.001241611,0.001371765,0.001177864,0.001211273,0.001243484,0.001338317,0.001161609,0.001175525,0.001253522,0.001159437,0.001221686,0.001166778,0.00119116,0.001197041,0.001149361,0.001160373,0.001167452,0.001264047,0.001409819,0.001424576,0.001736908,0.001637391
Nitrogen oxides (NOx expressed as NO2),3Da2a,Goats,Spreading,kilotonne,0.000380534,0.000434682,0.00042816,0.000399785,0.000370133,0.000293551,0.000330063,0.000322412,0.000318755,0.000311255,0.000289802,0.000291875,0.000364454,0.000345224,0.000357308,0.000368985,0.000381976,0.000372642,0.000375288,0.00039053,0.00036274,0.00036783,0.000381713,0.000381092,0.000390607,0.000393023,0.000404408,0.000409919,0.000423079,0.000434925,0.000438598,0.000432688,0.000431838
Nitrogen oxides (NOx expressed as NO2),3Da2b,Sewage Sludge Cake - Total N,Spreading,kilotonne,0.296899267,0.29789544,0.283407351,0.294703419,0.29479595,0.320362116,0.307331513,0.306676883,0.295237165,0.320088578,0.345504603,0.485334245,0.524338616,0.617682518,0.652717725,0.710019528,0.753263482,0.779013638,0.795301146,0.766295247,0.75095294,0.73575686,0.74450402,0.754590777,0.781059225,0.833949581,0.840712584,0.867339579,0.907900554,0.912143552,0.912145165,0.912145165,0.912145165
Nitrogen oxides (NOx expressed as NO2),3Da2b,Sewage Sludge Liquid - Total N,Spreading,kilotonne,0.015626277,0.015678707,0.014916176,0.015510706,0.015515576,0.016861164,0.016175343,0.016140889,0.015538798,0.016846767,0.018184453,0.025543908,0.027596769,0.032509606,0.034353564,0.037369449,0.039645446,0.041000718,0.041857955,0.040331329,0.039523839,0.038724045,0.039184422,0.039715304,0.04110838,0.043892083,0.044248031,0.045649452,0.04778424,0.048007555,0.04800764,0.04800764,0.04800764
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Beef females for slaughter - Digestate,Spreading,kilotonne,-,9.53E-06,9.62E-06,9.23E-06,5.19E-05,5.24E-05,5.17E-05,5.97E-05,5.91E-05,5.82E-05,5.90E-05,5.53E-05,5.18E-05,5.40E-05,5.56E-05,5.89E-05,0.000136417,0.000136569,0.000276144,0.000264984,0.000570146,0.000685667,0.00123619,0.00177564,0.00370997,0.005560424,0.008420215,0.009834856,0.010438144,0.010685274,0.01077786,0.010932342,0.010976048
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Broilers - Digestate,Spreading,kilotonne,-,0.000280861,0.00023793,0.000243901,0.000264357,0.000257239,0.000261989,0.000263733,0.000251077,0.000260157,0.000260967,0.000208686,0.000203555,0.000205035,0.000197917,0.000191774,0.000193277,0.000129358,0.000697107,0.000645381,0.001870337,0.00239833,0.004081187,0.005043543,0.016048476,0.021979753,0.045815338,0.04891019,0.051714543,0.047997071,0.048842601,0.051169861,0.048858441
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Bulls for breeding - Digestate,Spreading,kilotonne,-,8.63E-07,8.54E-07,8.78E-07,4.99E-06,5.19E-06,5.28E-06,5.66E-06,5.34E-06,5.45E-06,5.43E-06,6.00E-06,5.66E-06,5.67E-06,5.86E-06,6.96E-06,1.54E-05,1.58E-05,3.38E-05,3.38E-05,8.19E-05,0.00010333,0.000175714,0.000244783,0.000494284,0.000716207,0.001063874,0.001302561,0.001348384,0.001290478,0.001312066,0.001286865,0.001287448
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Cereal fed bull - Digestate,Spreading,kilotonne,-,4.04E-06,3.97E-06,4.04E-06,2.28E-05,2.60E-05,3.18E-05,2.67E-05,2.43E-05,2.46E-05,2.90E-05,3.74E-05,3.41E-05,3.76E-05,3.98E-05,4.67E-05,8.03E-05,7.78E-05,0.000146046,0.000153975,0.000413977,0.00048024,0.000824427,0.001237184,0.002077602,0.002631459,0.00420718,0.004375818,0.004465861,0.004282292,0.004252424,0.004054744,0.004168649
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Cows - Digestate,Spreading,kilotonne,-,1.06E-05,1.06E-05,1.08E-05,4.87E-05,5.06E-05,5.04E-05,5.87E-05,6.16E-05,6.08E-05,5.93E-05,5.51E-05,5.38E-05,5.54E-05,5.73E-05,7.18E-05,0.00018386,0.000182469,0.000337467,0.000332643,0.000760641,0.000973961,0.00167642,0.002247976,0.004724502,0.007399966,0.011035181,0.013333789,0.013881897,0.013172533,0.013223827,0.013107667,0.012836193
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Dairy Calves Female - Digestate,Spreading,kilotonne,-,1.48E-06,1.45E-06,1.42E-06,1.01E-05,9.75E-06,9.55E-06,1.03E-05,1.02E-05,1.01E-05,9.92E-06,9.73E-06,1.00E-05,9.60E-06,9.26E-06,1.09E-05,1.91E-05,1.95E-05,4.57E-05,4.92E-05,0.00012881,0.000173564,0.00030023,0.000424672,0.000851882,0.001220449,0.001852382,0.001984204,0.002068152,0.002135755,0.002228162,0.00233378,0.002379242
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Dairy Replacements Female - Digestate,Spreading,kilotonne,-,1.67E-06,1.73E-06,1.69E-06,1.03E-05,1.16E-05,1.18E-05,1.35E-05,1.31E-05,1.31E-05,1.24E-05,1.18E-05,1.03E-05,1.00E-05,1.06E-05,8.13E-06,1.37E-05,1.34E-05,3.42E-05,3.46E-05,8.86E-05,0.000115888,0.000210709,0.000308371,0.000612333,0.000818768,0.001306912,0.001548647,0.001557146,0.001613303,0.001630485,0.001684851,0.001742292
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Dairy In Calf Heifers - Digestate,Spreading,kilotonne,-,1.67E-06,1.77E-06,1.85E-06,1.32E-05,1.35E-05,1.42E-05,1.57E-05,1.48E-05,1.44E-05,1.43E-05,1.39E-05,1.32E-05,1.20E-05,1.23E-05,2.10E-05,3.81E-05,3.59E-05,7.55E-05,7.59E-05,0.000205739,0.000276611,0.000450447,0.000604915,0.001200274,0.001633882,0.002420728,0.002820929,0.002821705,0.002751556,0.002658121,0.002508461,0.00243861
Nitrogen oxides (NOx expressed as NO2),3Da2c,Dairy - Dairy Cows - Digestate,Spreading,kilotonne,-,2.74E-05,2.71E-05,2.65E-05,0.000181981,0.000178472,0.000176997,0.00019687,0.000194859,0.000196916,0.000194524,0.000200977,0.00020739,0.000203042,0.000201449,0.000226261,0.000412871,0.000414756,0.000938763,0.000940319,0.002514622,0.003367362,0.005818456,0.008285602,0.016822516,0.024128672,0.036396095,0.043947406,0.047082113,0.048349371,0.049463685,0.04968504,0.049041568
Nitrogen oxides (NOx expressed as NO2),3Da2c,Crop Digestates - Total N,Spreading,kilotonne,-,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,2.15E-05,3.13E-05,3.13E-05,3.13E-05,0.000879138,0.004792424,0.013783198,0.030287616,0.055547914,0.083304524,0.146106492,0.210185136,0.271741612,0.308951243,0.313376457,0.313375977,0.318360861,0.319996875,0.319996875
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Heifers for breeding - Digestate,Spreading,kilotonne,-,2.61E-06,2.80E-06,2.86E-06,1.33E-05,1.24E-05,1.28E-05,1.60E-05,1.50E-05,1.49E-05,1.40E-05,1.54E-05,1.81E-05,1.73E-05,1.67E-05,2.54E-05,5.83E-05,5.84E-05,0.000106091,0.000109922,0.000279592,0.000361987,0.000578519,0.000740033,0.001539083,0.002411984,0.00361306,0.003864479,0.004119672,0.004500571,0.004546325,0.004534412,0.004556324
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Laying Hens - Digestate,Spreading,kilotonne,-,6.60E-05,6.63E-05,6.62E-05,4.75E-05,6.08E-05,2.10E-05,4.84E-05,4.15E-05,3.93E-05,3.68E-05,3.08E-05,5.15E-05,4.75E-05,4.82E-05,6.12E-05,7.49E-05,5.26E-05,0.000230681,0.000246506,0.000732937,0.001127274,0.002014843,0.002506583,0.008320734,0.012199637,0.025647459,0.026710714,0.028259462,0.029878944,0.03008711,0.028606496,0.034410839
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Other - Digestate,Spreading,kilotonne,-,5.73E-06,6.61E-06,6.88E-06,7.50E-06,7.09E-06,7.41E-06,3.80E-07,9.93E-06,8.73E-06,6.22E-06,6.48E-06,4.24E-06,3.23E-06,1.92E-06,4.22E-06,5.95E-06,4.66E-06,8.38E-05,8.94E-05,0.000228056,0.000403897,0.000723017,0.000892488,0.003033173,0.003912337,0.006230486,0.006013615,0.005877771,0.006075772,0.005331683,0.005862135,0.00398114
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other cattle - Steers - Digestate,Spreading,kilotonne,-,9.23E-06,9.07E-06,9.26E-06,5.35E-05,5.17E-05,4.79E-05,5.67E-05,5.80E-05,5.57E-05,5.78E-05,5.35E-05,5.48E-05,5.56E-05,5.61E-05,7.01E-05,0.000160285,0.000159802,0.000327558,0.000335358,0.000778619,0.000990557,0.001724034,0.002343571,0.005016679,0.007776856,0.011593826,0.013507755,0.013948392,0.0139865,0.01382173,0.013992097,0.013984311
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Turkeys - Digestate,Spreading,kilotonne,-,4.87E-05,5.59E-05,5.80E-05,6.30E-05,5.93E-05,6.18E-05,6.17E-05,5.42E-05,4.75E-05,3.38E-05,3.51E-05,2.37E-05,2.66E-05,2.62E-05,4.22E-05,3.31E-05,2.30E-05,0.000105406,9.43E-05,0.000175111,0.000302683,0.000667258,0.000942315,0.002619485,0.004800644,0.007448125,0.00656696,0.006568489,0.005990386,0.00591021,0.005783261,0.005723161
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Breeding Flock - Digestate,Spreading,kilotonne,-,5.87E-05,3.80E-05,2.97E-05,3.13E-05,2.00E-05,8.51E-05,2.13E-05,2.22E-05,2.23E-05,1.80E-05,6.71E-05,3.30E-05,2.93E-05,1.97E-05,2.23E-05,3.24E-05,0.000199842,0.00013,0.000127671,0.000308598,0.000555471,0.00108681,0.001483615,0.005284797,0.008565532,0.022818915,0.023819332,0.02410746,0.023438444,0.022345906,0.021439151,0.022051729
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Growing Pullets - Digestate,Spreading,kilotonne,-,1.96E-05,1.88E-05,1.88E-05,1.34E-05,1.10E-05,4.50E-06,7.54E-06,7.53E-06,7.00E-06,7.22E-06,7.30E-06,6.19E-06,6.13E-06,5.33E-06,7.64E-06,1.32E-05,9.25E-06,3.80E-05,3.63E-05,6.90E-05,0.000144196,0.000307055,0.000367129,0.001518552,0.002109216,0.004219075,0.004574383,0.004307084,0.004965703,0.004876602,0.005474171,0.00539604
Nitrogen oxides (NOx expressed as NO2),3Da2c,Other organic residue Digestates - Total N,Spreading,kilotonne,-,-,-,-,-,-,-,1.29E-05,1.29E-05,1.29E-05,1.29E-05,1.29E-05,0.00045323,0.00045323,0.00045323,0.005681623,0.005860599,0.005860599,0.005860599,0.005860599,0.005915635,0.006190813,0.011751182,0.024810221,0.027678958,0.036996196,0.043592832,0.049269435,0.055130904,0.055130819,0.05532507,0.05532507,0.05532507
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Ducks - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,1.25E-06,1.33E-06,1.17E-06,8.34E-07,8.68E-07,2.30E-06,2.32E-06,1.62E-06,3.10E-06,3.74E-06,3.05E-06,4.41E-05,5.57E-05,0.000117171,0.000195088,0.000355729,0.000497452,0.001218836,0.002060058,0.003183296,0.003796747,0.003317938,0.003094752,0.003321234,0.003388745,0.002951424
Nitrogen oxides (NOx expressed as NO2),3Da2c,Poultry - Geese - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,8.75E-08,8.40E-07,7.39E-07,5.26E-07,5.48E-07,1.58E-06,1.48E-07,9.08E-08,1.87E-07,2.25E-07,1.69E-07,2.28E-06,2.80E-06,6.12E-06,9.22E-06,1.44E-05,1.82E-05,6.86E-05,0.000135947,0.00020741,0.0002103,0.00020389,0.000183634,0.000177752,0.000153193,0.000170384
Nitrogen oxides (NOx expressed as NO2),3Da2c,Food Digestates - Total N,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,0.005914286,0.005914286,0.010021429,0.014689196,0.015099911,0.017776782,0.017776782,0.029030354,0.063881104,0.120577477,0.145230027,0.202356606,0.271001338,0.320409034,0.399422413,0.447630659,0.462657873,0.472801734,0.486679706,0.513853221,0.526174649
Nitrogen oxides (NOx expressed as NO2),3Da2c,Pig - Boar - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.84E-06,8.96E-06,8.53E-06,7.90E-06,8.51E-06,1.08E-05,1.37E-05,2.06E-05,3.90E-05,7.56E-05,0.000110594,0.000128424,0.000110293,0.000110709,0.000106907,0.000100253,0.000102203,8.82E-05
Nitrogen oxides (NOx expressed as NO2),3Da2c,Pig - Fattening Pig 20 to 80 kg - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000531735,0.00078513,0.000794227,0.000765391,0.000754997,0.000948852,0.001274921,0.001960408,0.004185229,0.008507901,0.011418456,0.013375021,0.013262357,0.013651867,0.014272165,0.014028709,0.014423006,0.014238362
Nitrogen oxides (NOx expressed as NO2),3Da2c,Pig - Fattening Pig < 20 kg - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.52E-05,0.000137979,0.000135992,0.00013071,0.000135185,0.000168092,0.000269268,0.000394876,0.000885912,0.001679495,0.002301727,0.002917447,0.003050191,0.003410697,0.003360575,0.003572689,0.003550517,0.003496171
Nitrogen oxides (NOx expressed as NO2),3Da2c,Pig - Fattening Pig > 80 kg - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000233855,0.000339748,0.000345453,0.00033091,0.000330137,0.000419909,0.000595025,0.000894469,0.001852664,0.003758584,0.005002942,0.005860241,0.005848677,0.006020957,0.006327822,0.006294074,0.006478955,0.006379163
Nitrogen oxides (NOx expressed as NO2),3Da2c,Pig - Gilt - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.90E-05,3.97E-05,3.41E-05,2.72E-05,2.84E-05,4.66E-05,6.96E-05,0.000108419,0.000213863,0.000386919,0.000538487,0.000608511,0.000609924,0.000641248,0.000658353,0.000692147,0.000668493,0.000530708
Nitrogen oxides (NOx expressed as NO2),3Da2c,Pig - Sow - Digestate,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000111262,0.000166462,0.000159015,0.00013481,0.000133499,0.000170007,0.000278118,0.000404568,0.000776639,0.001530838,0.002173268,0.002653856,0.0026534,0.002696753,0.002755237,0.002732778,0.002626001,0.00226409
Nitrogen oxides (NOx expressed as NO2),3Da3,Pig - Boar,Grazing,kilotonne,0.00183108,0.001971651,0.002072105,0.002234428,0.002252498,0.002189738,0.002238046,0.002347365,0.002285026,0.001995256,0.001628188,0.001539844,0.001327309,0.001114992,0.001109741,0.001014442,0.001002971,0.000907281,0.000839359,0.000884219,0.000776467,0.000747454,0.00071217,0.000645042,0.000588707,0.000603036,0.000584487,0.000526021,0.000493722,0.000472898,0.000446547,0.000469184,0.000406003
Nitrogen oxides (NOx expressed as NO2),3Da3,Poultry - Breeding Flock,Grazing,kilotonne,0.000688984,0.000666224,0.000626642,0.000672306,0.000709069,0.000698573,0.000818528,0.000810408,0.000881831,0.00082296,0.000928705,0.000941615,0.00077896,0.000647144,0.000517394,0.000366288,0.000318865,0.000296971,0.000157367,8.38E-05,8.41E-05,9.02E-05,8.83E-05,9.95E-05,0.000100392,0.000112065,0.00011463,0.000120823,0.000123906,0.000118736,0.000115455,0.000110407,0.000107916
Nitrogen oxides (NOx expressed as NO2),3Da3,Dairy - Dairy Cows,Grazing,kilotonne,0.847358408,0.815399299,0.798327503,0.786159511,0.78964876,0.756612327,0.762081803,0.736938157,0.715058946,0.716311138,0.677127366,0.654931079,0.635575886,0.611442484,0.585671098,0.546840193,0.514439172,0.475682477,0.431357267,0.396901015,0.381776074,0.361255966,0.339048675,0.334320389,0.358067293,0.360538808,0.349885343,0.356902532,0.354211679,0.360625074,0.361991884,0.367663391,0.364417157
Nitrogen oxides (NOx expressed as NO2),3Da3,Poultry - Ducks,Grazing,kilotonne,0.000204497,0.000206662,0.000228583,0.000252503,0.000253419,0.000274375,0.000333073,0.000448661,0.000320668,0.000324659,0.000308006,0.000340751,0.000437505,0.000380124,0.000500796,0.000471696,0.000609624,0.000465303,0.000444035,0.000553199,0.000503801,0.000473979,0.000440107,0.00044882,0.000366883,0.000395738,0.000347013,0.000403143,0.00036473,0.000338364,0.000355593,0.00036525,0.000384795
Nitrogen oxides (NOx expressed as NO2),3Da3,Sheep - Ewe,Grazing,kilotonne,0.713203573,0.717452055,0.740260204,0.755573357,0.738489892,0.732379602,0.719220466,0.735583797,0.758451735,0.758554517,0.723395792,0.639360292,0.631429289,0.620347304,0.619560468,0.595655844,0.565784878,0.564653208,0.525361491,0.508586671,0.503924325,0.522996867,0.536831249,0.533860176,0.566720024,0.561558039,0.557686992,0.577009307,0.55576566,0.57378441,0.55165225,0.56020122,0.558460174
Nitrogen oxides (NOx expressed as NO2),3Da3,Poultry - Geese,Grazing,kilotonne,1.60E-05,1.37E-05,1.32E-05,1.47E-05,1.28E-05,1.33E-05,1.61E-05,1.64E-05,1.63E-05,1.64E-05,1.75E-05,1.65E-05,3.38E-05,2.51E-05,2.88E-05,2.94E-05,3.35E-05,2.21E-05,2.23E-05,2.76E-05,2.65E-05,2.34E-05,1.88E-05,1.75E-05,1.99E-05,2.53E-05,2.72E-05,2.88E-05,2.84E-05,2.62E-05,2.45E-05,2.14E-05,2.35E-05
Nitrogen oxides (NOx expressed as NO2),3Da3,Pig - Gilt,Grazing,kilotonne,0.004459143,0.004741804,0.00505454,0.005823041,0.005555729,0.005528368,0.006258418,0.007120615,0.006563034,0.005792241,0.004863196,0.004159072,0.004604463,0.004326797,0.004259293,0.00427102,0.004334921,0.00427193,0.004236984,0.004893436,0.005730184,0.005792484,0.005875761,0.00571686,0.005011183,0.004957931,0.004639348,0.004678131,0.004745916,0.004800069,0.004887774,0.004940208,0.003742059
Nitrogen oxides (NOx expressed as NO2),3Da3,Poultry - Growing Pullets,Grazing,kilotonne,0.000345844,0.000359865,0.000346987,0.000339176,0.000323279,0.000313329,0.00030124,0.000344591,0.000289954,0.000277573,0.000269973,0.000252458,0.000246516,0.000196129,0.00017949,0.00022934,0.000190308,0.000167647,0.000162456,0.000137514,0.000144216,0.000153508,0.000151647,0.000141972,0.000152001,0.000146827,0.00015063,0.000158166,0.000148587,0.000164908,0.000151257,0.000165066,0.000156058
Nitrogen oxides (NOx expressed as NO2),3Da3,Sheep - Lamb,Grazing,kilotonne,0.409769844,0.408961583,0.423220435,0.412690644,0.395074237,0.389743099,0.378280465,0.39519116,0.411899921,0.408915793,0.392659704,0.348535302,0.337393201,0.340264736,0.344975532,0.34755186,0.328150258,0.339022846,0.314281371,0.311872318,0.299622397,0.314586208,0.317037648,0.313984562,0.335726743,0.331682572,0.32640531,0.342030369,0.325745088,0.343037418,0.338724414,0.342971416,0.34003368
Nitrogen oxides (NOx expressed as NO2),3Da3,Poultry - Laying Hens,Grazing,kilotonne,0.003695549,0.003943215,0.004195211,0.004413063,0.004616221,0.004739753,0.004744959,0.005702311,0.005041811,0.005245631,0.00531405,0.00570814,0.005684918,0.005927456,0.006184192,0.006421949,0.006447441,0.006265095,0.006094408,0.006516759,0.007227101,0.007344361,0.007094904,0.007104986,0.007285488,0.007351419,0.007682586,0.008085046,0.008475262,0.008760314,0.008642607,0.008511479,0.00885993
Nitrogen oxides (NOx expressed as NO2),3Da3,Poultry - Other,Grazing,kilotonne,0.000118098,0.000123195,0.000109224,0.000113233,0.000120912,0.000138676,0.000168111,0.000311937,0.000261329,0.000257995,0.000390734,0.000488446,0.000412506,0.000532981,0.000599049,0.000648886,0.000976392,0.00072257,0.000817353,0.000892248,0.000969509,0.00096517,0.000886629,0.00080354,0.000893548,0.000743753,0.000806286,0.000776844,0.000753611,0.000792144,0.000695199,0.000757763,0.000536224
Nitrogen oxides (NOx expressed as NO2),3Da3,Sheep - Ram,Grazing,kilotonne,0.025027395,0.025179604,0.025329737,0.025464885,0.025221025,0.025173936,0.024600281,0.025107622,0.026800339,0.029023754,0.024138393,0.021681879,0.020727013,0.020512351,0.020555917,0.020650003,0.020655443,0.019607933,0.018619685,0.017962886,0.017319466,0.018286884,0.018930711,0.020455798,0.020123996,0.01970209,0.019603873,0.020040179,0.01958169,0.020206107,0.019336716,0.019603521,0.018942789
